"Utility.ID","Utility.Name","Plant.Code","Plant.Name","County.Short","Technology","Energy.Source.1","City","Primary.Purpose..NAICS.Code.","FuelType","GEOID","NAME","County","State","MedianHouseholdIncome","Year","Fuel.Type","Renewable.v.FossilFuel","Nameplate.Capacity","Nameplate.Capacity1"
306,"Brookfield Smoky Mountain Hydropower LP",54899,"Cheoah","Graham","Conventional Hydroelectric","WAT","Tapoco",22,"Hydroelectric",37075,"Graham County, North Carolina","Graham County","North Carolina",51116,2020,"Hydroelectric","Renewable Fuel","27.5",27.5
306,"Brookfield Smoky Mountain Hydropower LP",54899,"Cheoah","Graham","Conventional Hydroelectric","WAT","Tapoco",22,"Hydroelectric",37075,"Graham County, North Carolina","Graham County","North Carolina",51116,2020,"Hydroelectric","Renewable Fuel","27.5",27.5
306,"Brookfield Smoky Mountain Hydropower LP",54899,"Cheoah","Graham","Conventional Hydroelectric","WAT","Tapoco",22,"Hydroelectric",37075,"Graham County, North Carolina","Graham County","North Carolina",51116,2020,"Hydroelectric","Renewable Fuel","30",30
22331,"Salem Energy Systems LLC",54984,"Salem Energy Systems LLC","Forsyth","Landfill Gas","LFG","Winston-Salem",22,"Gaseous Renewable Fuel",37067,"Forsyth County, North Carolina","Forsyth County","North Carolina",68887,2020,"Gaseous Renewable Fuel","Renewable Fuel","4.5",4.5
13124,"Murphy - Brown LLC",55002,"Murphy-Brown LLC","Duplin","Petroleum Liquids","DFO","Warsaw",112,"Petroleum Product",37163,"Sampson County, North Carolina","Sampson County","North Carolina",52517,2020,"Petroleum Product","Fossil Fuel","1.2",1.2
13124,"Murphy - Brown LLC",55002,"Murphy-Brown LLC","Duplin","Petroleum Liquids","DFO","Warsaw",112,"Petroleum Product",37163,"Sampson County, North Carolina","Sampson County","North Carolina",52517,2020,"Petroleum Product","Fossil Fuel","1.2",1.2
5416,"Duke Energy Carolinas, LLC",55116,"Rockingham County CT Station","Rockingham","Natural Gas Fired Combustion Turbine","NG","Reidsville",22,"Natural Gas",37157,"Rockingham County, North Carolina","Rockingham County","North Carolina",55678,2020,"Natural Gas","Fossil Fuel","195.5",195.5
5416,"Duke Energy Carolinas, LLC",55116,"Rockingham County CT Station","Rockingham","Natural Gas Fired Combustion Turbine","NG","Reidsville",22,"Natural Gas",37157,"Rockingham County, North Carolina","Rockingham County","North Carolina",55678,2020,"Natural Gas","Fossil Fuel","195.5",195.5
5416,"Duke Energy Carolinas, LLC",55116,"Rockingham County CT Station","Rockingham","Natural Gas Fired Combustion Turbine","NG","Reidsville",22,"Natural Gas",37157,"Rockingham County, North Carolina","Rockingham County","North Carolina",55678,2020,"Natural Gas","Fossil Fuel","195.5",195.5
5416,"Duke Energy Carolinas, LLC",55116,"Rockingham County CT Station","Rockingham","Natural Gas Fired Combustion Turbine","NG","Reidsville",22,"Natural Gas",37157,"Rockingham County, North Carolina","Rockingham County","North Carolina",55678,2020,"Natural Gas","Fossil Fuel","195.5",195.5
5416,"Duke Energy Carolinas, LLC",55116,"Rockingham County CT Station","Rockingham","Natural Gas Fired Combustion Turbine","NG","Reidsville",22,"Natural Gas",37157,"Rockingham County, North Carolina","Rockingham County","North Carolina",55678,2020,"Natural Gas","Fossil Fuel","195.5",195.5
3057,"Catawba County",55488,"Blackburn Landfill Co-Generation","Catawba","Landfill Gas","LFG","Newton",22,"Gaseous Renewable Fuel",37035,"Catawba County, North Carolina","Catawba County","North Carolina",66210,2020,"Gaseous Renewable Fuel","Renewable Fuel","1",1
3057,"Catawba County",55488,"Blackburn Landfill Co-Generation","Catawba","Landfill Gas","LFG","Newton",22,"Gaseous Renewable Fuel",37035,"Catawba County, North Carolina","Catawba County","North Carolina",66210,2020,"Gaseous Renewable Fuel","Renewable Fuel","1",1
3057,"Catawba County",55488,"Blackburn Landfill Co-Generation","Catawba","Landfill Gas","LFG","Newton",22,"Gaseous Renewable Fuel",37035,"Catawba County, North Carolina","Catawba County","North Carolina",66210,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.9",0.9
12944,"City of Morganton - (NC)",55534,"Water Filter Plant #2","Burke","Petroleum Liquids","DFO","Morganton",22,"Petroleum Product",37023,"Burke County, North Carolina","Burke County","North Carolina",56197,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
25049,"Gas Recovery Systems Inc",55599,"GRS CMS","Cabarrus","Landfill Gas","LFG","Concord",22,"Gaseous Renewable Fuel",37025,"Cabarrus County, North Carolina","Cabarrus County","North Carolina",85479,2020,"Gaseous Renewable Fuel","Renewable Fuel","5.3",5.3
18065,"Smithfield Packaged Meats Corp.",56035,"Smithfield Packaged Meats Corp.","WILSON","Petroleum Liquids","DFO","Wilson",22,"Petroleum Product",37195,"Wilson County, North Carolina","Wilson County","North Carolina",60313,2020,"Petroleum Product","Fossil Fuel","1.4",1.4
18065,"Smithfield Packaged Meats Corp.",56035,"Smithfield Packaged Meats Corp.","WILSON","Petroleum Liquids","DFO","Wilson",22,"Petroleum Product",37195,"Wilson County, North Carolina","Wilson County","North Carolina",60313,2020,"Petroleum Product","Fossil Fuel","1.4",1.4
13630,"North Carolina Mun Power Agny #1",56059,"High Point, Fairfield","Guilford","Petroleum Liquids","DFO","High Point",22,"Petroleum Product",37081,"Guilford County, North Carolina","Guilford County","North Carolina",70547,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56062,"Statesville, Highway 64","Iredell","Petroleum Liquids","DFO","Statesville",22,"Petroleum Product",37097,"Iredell County, North Carolina","Iredell County","North Carolina",73346,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56063,"Shelby, Toms Street","Cleveland","Petroleum Liquids","DFO","Shelby",22,"Petroleum Product",37045,"Cleveland County, North Carolina","Cleveland County","North Carolina",55121,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56064,"Morganton, Parker Road","Burke","Petroleum Liquids","DFO","Morganton",22,"Petroleum Product",37023,"Burke County, North Carolina","Burke County","North Carolina",56197,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56067,"Lexington Health Center","Davidson","Petroleum Liquids","DFO","Lexington",22,"Petroleum Product",37057,"Davidson County, North Carolina","Davidson County","North Carolina",63302,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13683,"North Carolina El Member Corp",56249,"Anson County Generation Facility","Anson","Natural Gas Fired Combustion Turbine","NG","Lilesville",22,"Natural Gas",37007,"Anson County, North Carolina","Anson County","North Carolina",52429,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56249,"Anson County Generation Facility","Anson","Natural Gas Fired Combustion Turbine","NG","Lilesville",22,"Natural Gas",37007,"Anson County, North Carolina","Anson County","North Carolina",52429,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56249,"Anson County Generation Facility","Anson","Natural Gas Fired Combustion Turbine","NG","Lilesville",22,"Natural Gas",37007,"Anson County, North Carolina","Anson County","North Carolina",52429,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56249,"Anson County Generation Facility","Anson","Natural Gas Fired Combustion Turbine","NG","Lilesville",22,"Natural Gas",37007,"Anson County, North Carolina","Anson County","North Carolina",52429,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56249,"Anson County Generation Facility","Anson","Natural Gas Fired Combustion Turbine","NG","Lilesville",22,"Natural Gas",37007,"Anson County, North Carolina","Anson County","North Carolina",52429,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56249,"Anson County Generation Facility","Anson","Natural Gas Fired Combustion Turbine","NG","Lilesville",22,"Natural Gas",37007,"Anson County, North Carolina","Anson County","North Carolina",52429,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13630,"North Carolina Mun Power Agny #1",56260,"High Point, Pump Station Rd","Guilford","Petroleum Liquids","DFO","High Point",22,"Petroleum Product",37081,"Guilford County, North Carolina","Guilford County","North Carolina",70547,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56260,"High Point, Pump Station Rd","Guilford","Petroleum Liquids","DFO","High Point",22,"Petroleum Product",37081,"Guilford County, North Carolina","Guilford County","North Carolina",70547,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56261,"Lexington","Davidson","Petroleum Liquids","DFO","Lexington",22,"Petroleum Product",37057,"Davidson County, North Carolina","Davidson County","North Carolina",63302,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56261,"Lexington","Davidson","Petroleum Liquids","DFO","Lexington",22,"Petroleum Product",37057,"Davidson County, North Carolina","Davidson County","North Carolina",63302,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56262,"Gastonia, Tulip Drive","Gaston","Petroleum Liquids","DFO","Gastonia",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56262,"Gastonia, Tulip Drive","Gaston","Petroleum Liquids","DFO","Gastonia",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56262,"Gastonia, Tulip Drive","Gaston","Petroleum Liquids","DFO","Gastonia",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56263,"Albemarle Prime Power Park","Stanly","Petroleum Liquids","DFO","New London",22,"Petroleum Product",37167,"Stanly County, North Carolina","Stanly County","North Carolina",68491,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56263,"Albemarle Prime Power Park","Stanly","Petroleum Liquids","DFO","New London",22,"Petroleum Product",37167,"Stanly County, North Carolina","Stanly County","North Carolina",68491,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13683,"North Carolina El Member Corp",56292,"Hamlet Generating Facility","Richmond","Natural Gas Fired Combustion Turbine","NG","Hamlet",22,"Natural Gas",37153,"Richmond County, North Carolina","Richmond County","North Carolina",51754,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56292,"Hamlet Generating Facility","Richmond","Natural Gas Fired Combustion Turbine","NG","Hamlet",22,"Natural Gas",37153,"Richmond County, North Carolina","Richmond County","North Carolina",51754,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56292,"Hamlet Generating Facility","Richmond","Natural Gas Fired Combustion Turbine","NG","Hamlet",22,"Natural Gas",37153,"Richmond County, North Carolina","Richmond County","North Carolina",51754,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56292,"Hamlet Generating Facility","Richmond","Natural Gas Fired Combustion Turbine","NG","Hamlet",22,"Natural Gas",37153,"Richmond County, North Carolina","Richmond County","North Carolina",51754,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56292,"Hamlet Generating Facility","Richmond","Natural Gas Fired Combustion Turbine","NG","Hamlet",22,"Natural Gas",37153,"Richmond County, North Carolina","Richmond County","North Carolina",51754,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13683,"North Carolina El Member Corp",56292,"Hamlet Generating Facility","Richmond","Natural Gas Fired Combustion Turbine","NG","Hamlet",22,"Natural Gas",37153,"Richmond County, North Carolina","Richmond County","North Carolina",51754,2020,"Natural Gas","Fossil Fuel","57.3",57.3
13630,"North Carolina Mun Power Agny #1",56339,"Albemarle Hospital Unit","Stanly","Petroleum Liquids","DFO","Albemarle",22,"Petroleum Product",37167,"Stanly County, North Carolina","Stanly County","North Carolina",68491,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56340,"Cherryville City Hall","Gaston","Petroleum Liquids","DFO","Cherryville",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56341,"Lincolnton High School","Lincoln","Petroleum Liquids","DFO","Lincolnton",22,"Petroleum Product",37109,"Lincoln County, North Carolina","Lincoln County","North Carolina",72078,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56342,"Maiden Community Center","Catawba","Petroleum Liquids","DFO","Maiden",22,"Petroleum Product",37035,"Catawba County, North Carolina","Catawba County","North Carolina",66210,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56343,"Monroe Middle School","Union","Petroleum Liquids","DFO","Monroe",22,"Petroleum Product",37179,"Union County, North Carolina","Union County","North Carolina",94299,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56344,"Morganton Station 5","Burke","Petroleum Liquids","DFO","Morganton",22,"Petroleum Product",37023,"Burke County, North Carolina","Burke County","North Carolina",56197,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56345,"Pineville Delivery 2","Mecklenburg","Petroleum Liquids","DFO","Pineville",22,"Petroleum Product",37119,"Mecklenburg County, North Carolina","Mecklenburg County","North Carolina",85793,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56546,"Cornelius Delivery No 1","Mecklenburg","Petroleum Liquids","DFO","Cornelius",22,"Petroleum Product",37119,"Mecklenburg County, North Carolina","Mecklenburg County","North Carolina",85793,2020,"Petroleum Product","Fossil Fuel","2.2",2.2
13630,"North Carolina Mun Power Agny #1",56547,"Bostic Delivery No 2","Rutherford","Petroleum Liquids","DFO","Bostic",22,"Petroleum Product",37161,"Rutherford County, North Carolina","Rutherford County","North Carolina",53158,2020,"Petroleum Product","Fossil Fuel","1",1
13630,"North Carolina Mun Power Agny #1",56548,"Drexel Operations Center","Burke","Petroleum Liquids","DFO","Drexel",22,"Petroleum Product",37023,"Burke County, North Carolina","Burke County","North Carolina",56197,2020,"Petroleum Product","Fossil Fuel","2.2",2.2
13630,"North Carolina Mun Power Agny #1",56549,"Granite Falls Walmart","Caldwell","Petroleum Liquids","DFO","Granite Falls",22,"Petroleum Product",37027,"Caldwell County, North Carolina","Caldwell County","North Carolina",56738,2020,"Petroleum Product","Fossil Fuel","2.2",2.2
13630,"North Carolina Mun Power Agny #1",56550,"Huntersville Delivery No 2","Mecklenburg","Petroleum Liquids","DFO","Huntersville",22,"Petroleum Product",37119,"Mecklenburg County, North Carolina","Mecklenburg County","North Carolina",85793,2020,"Petroleum Product","Fossil Fuel","2.2",2.2
13630,"North Carolina Mun Power Agny #1",56551,"Landis Delivery No 2","Rowan","Petroleum Liquids","DFO","Landis",22,"Petroleum Product",37159,"Rowan County, North Carolina","Rowan County","North Carolina",62091,2020,"Petroleum Product","Fossil Fuel","2.2",2.2
13630,"North Carolina Mun Power Agny #1",56552,"Statesville Delivery No 3","Iredell","Petroleum Liquids","DFO","Statesville",22,"Petroleum Product",37097,"Iredell County, North Carolina","Iredell County","North Carolina",73346,2020,"Petroleum Product","Fossil Fuel","2.2",2.2
12944,"City of Morganton - (NC)",56553,"Catawba River Pollution Control","Burke","Petroleum Liquids","DFO","Morganton",22132,"Petroleum Product",37023,"Burke County, North Carolina","Burke County","North Carolina",56197,2020,"Petroleum Product","Fossil Fuel","1.3",1.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
55938,"Industrial Power Generating Company LLC",56688,"New Bern","Craven","Landfill Gas","LFG","New Bern",22,"Gaseous Renewable Fuel",37049,"Craven County, North Carolina","Craven County","North Carolina",66298,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.3",0.3
56128,"SAS Institute Inc",56915,"SAS Solar Farm","Wake","Solar Photovoltaic","SUN","Cary",22,"Solar",37183,"Wake County, North Carolina","Wake County","North Carolina",104072,2020,"Solar","Renewable Fuel","0.5",0.5
56128,"SAS Institute Inc",56915,"SAS Solar Farm","Wake","Solar Photovoltaic","SUN","Cary",22,"Solar",37183,"Wake County, North Carolina","Wake County","North Carolina",104072,2020,"Solar","Renewable Fuel","0.5",0.5
56128,"SAS Institute Inc",56915,"SAS Solar Farm","Wake","Solar Photovoltaic","SUN","Cary",22,"Solar",37183,"Wake County, North Carolina","Wake County","North Carolina",104072,2020,"Solar","Renewable Fuel","0.5",0.5
56128,"SAS Institute Inc",56915,"SAS Solar Farm","Wake","Solar Photovoltaic","SUN","Cary",22,"Solar",37183,"Wake County, North Carolina","Wake County","North Carolina",104072,2020,"Solar","Renewable Fuel","0.5",0.5
56183,"SunE NC Progress 1 LLC",56938,"SunEdison LV Sutton Plant Site","New Hanover","Solar Photovoltaic","SUN","Wilmington",22,"Solar",37129,"New Hanover County, North Carolina","New Hanover County","North Carolina",79830,2020,"Solar","Renewable Fuel","1.2",1.2
13630,"North Carolina Mun Power Agny #1",56954,"Gastonia Prime Power Park","Gaston","Petroleum Liquids","DFO","Dallas",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","2.3",2.3
13630,"North Carolina Mun Power Agny #1",56954,"Gastonia Prime Power Park","Gaston","Petroleum Liquids","DFO","Dallas",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","2.3",2.3
13630,"North Carolina Mun Power Agny #1",56954,"Gastonia Prime Power Park","Gaston","Petroleum Liquids","DFO","Dallas",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56954,"Gastonia Prime Power Park","Gaston","Petroleum Liquids","DFO","Dallas",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56954,"Gastonia Prime Power Park","Gaston","Petroleum Liquids","DFO","Dallas",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
13630,"North Carolina Mun Power Agny #1",56954,"Gastonia Prime Power Park","Gaston","Petroleum Liquids","DFO","Dallas",22,"Petroleum Product",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
56261,"Iredell Transmission LLC",56962,"Iredell County LFG Facility","Iredell","Landfill Gas","LFG","Statesville",22,"Gaseous Renewable Fuel",37097,"Iredell County, North Carolina","Iredell County","North Carolina",73346,2020,"Gaseous Renewable Fuel","Renewable Fuel","1.6",1.6
56261,"Iredell Transmission LLC",56962,"Iredell County LFG Facility","Iredell","Landfill Gas","LFG","Statesville",22,"Gaseous Renewable Fuel",37097,"Iredell County, North Carolina","Iredell County","North Carolina",73346,2020,"Gaseous Renewable Fuel","Renewable Fuel","1.6",1.6
56237,"QVC Inc",56966,"QVC Inc","Edgecombe","Solar Photovoltaic","SUN","Rocky Mount",22,"Solar",37065,"Edgecombe County, North Carolina","Edgecombe County","North Carolina",47094,2020,"Solar","Renewable Fuel","1",1
56237,"QVC Inc",56966,"QVC Inc","Edgecombe","Solar Photovoltaic","SUN","Rocky Mount",22,"Solar",37065,"Edgecombe County, North Carolina","Edgecombe County","North Carolina",47094,2020,"Solar","Renewable Fuel","2.9",2.9
17650,"Southern Power Co",57029,"Cleveland Cnty Generating Facility","Cleveland","Natural Gas Fired Combustion Turbine","NG","Kings Mountain",22,"Natural Gas",37045,"Cleveland County, North Carolina","Cleveland County","North Carolina",55121,2020,"Natural Gas","Fossil Fuel","184",184
17650,"Southern Power Co",57029,"Cleveland Cnty Generating Facility","Cleveland","Natural Gas Fired Combustion Turbine","NG","Kings Mountain",22,"Natural Gas",37045,"Cleveland County, North Carolina","Cleveland County","North Carolina",55121,2020,"Natural Gas","Fossil Fuel","184",184
17650,"Southern Power Co",57029,"Cleveland Cnty Generating Facility","Cleveland","Natural Gas Fired Combustion Turbine","NG","Kings Mountain",22,"Natural Gas",37045,"Cleveland County, North Carolina","Cleveland County","North Carolina",55121,2020,"Natural Gas","Fossil Fuel","184",184
17650,"Southern Power Co",57029,"Cleveland Cnty Generating Facility","Cleveland","Natural Gas Fired Combustion Turbine","NG","Kings Mountain",22,"Natural Gas",37045,"Cleveland County, North Carolina","Cleveland County","North Carolina",55121,2020,"Natural Gas","Fossil Fuel","184",184
54842,"WM Renewable Energy LLC",57169,"Waste Management Piedmont LFGTE Project","Forsyth","Landfill Gas","LFG","Kernersville",22,"Gaseous Renewable Fuel",37067,"Forsyth County, North Carolina","Forsyth County","North Carolina",68887,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.8",0.8
54842,"WM Renewable Energy LLC",57169,"Waste Management Piedmont LFGTE Project","Forsyth","Landfill Gas","LFG","Kernersville",22,"Gaseous Renewable Fuel",37067,"Forsyth County, North Carolina","Forsyth County","North Carolina",68887,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.8",0.8
54842,"WM Renewable Energy LLC",57169,"Waste Management Piedmont LFGTE Project","Forsyth","Landfill Gas","LFG","Kernersville",22,"Gaseous Renewable Fuel",37067,"Forsyth County, North Carolina","Forsyth County","North Carolina",68887,2020,"Gaseous Renewable Fuel","Renewable Fuel","0.8",0.8
13630,"North Carolina Mun Power Agny #1",57196,"High Point, POLO","Guilford","Petroleum Liquids","DFO","High Point",22,"Petroleum Product",37081,"Guilford County, North Carolina","Guilford County","North Carolina",70547,2020,"Petroleum Product","Fossil Fuel","1.8",1.8
56563,"Solar Star North Carolina I LLC",57200,"Shelby Solar Energy Generation Facility","Cleveland","Solar Photovoltaic","SUN","Shelby",22,"Solar",37045,"Cleveland County, North Carolina","Cleveland County","North Carolina",55121,2020,"Solar","Renewable Fuel","1",1
63026,"Oppidum Renewables USA, LLC",57321,"Mayberry Solar LLC","Surry","Solar Photovoltaic","SUN","Mt. Airy",22,"Solar",37171,"Surry County, North Carolina","Surry County","North Carolina",62889,2020,"Solar","Renewable Fuel","1.2",1.2
5416,"Duke Energy Carolinas, LLC",57334,"DE Solar 10240 Old Dowd Rd","Mecklenburg","Solar Photovoltaic","SUN","Charlotte",22,"Solar",37119,"Mecklenburg County, North Carolina","Mecklenburg County","North Carolina",85793,2020,"Solar","Renewable Fuel","1.9",1.9
5416,"Duke Energy Carolinas, LLC",57335,"DE Solar 657 Brigham Rd","Guilford","Solar Photovoltaic","SUN","Greensboro",22,"Solar",37081,"Guilford County, North Carolina","Guilford County","North Carolina",70547,2020,"Solar","Renewable Fuel","1.3",1.3
5416,"Duke Energy Carolinas, LLC",57336,"DE Solar 1725 Drywall Dr","Gaston","Solar Photovoltaic","SUN","Mt. Holly",22,"Solar",37071,"Gaston County, North Carolina","Gaston County","North Carolina",66558,2020,"Solar","Renewable Fuel","1",1
